FID_1,CB2010,BoroCode,BoroName,CT2010,BCTCB2010,Shape_Leng,Shape_Area,Count_,AboveAverage
3134,3018,5,Staten Island,20804,50208043018,1612.192998,144912.4428,0,0
3135,2000,5,Staten Island,700,50007002000,4004.783236,763833.9381,2,1
3136,1016,5,Staten Island,24402,50244021016,3258.565203,207099.8254,0,0
3137,1017,5,Staten Island,24402,50244021017,1873.863176,124130.2717,0,0
3138,2029,5,Staten Island,13204,50132042029,2550.667709,402129.0746,1,1
3139,3001,5,Staten Island,17008,50170083001,2835.95259,361038.983,0,0
3140,3002,5,Staten Island,17008,50170083002,1812.320679,161105.4384,0,0
3141,1008,5,Staten Island,27702,50277021008,2961.195018,292615.983,0,0
3142,3000,5,Staten Island,14700,50147003000,1876.66094,202282.8703,0,0
3143,3003,5,Staten Island,14700,50147003003,1893.30179,176010.1167,0,0
3144,3004,5,Staten Island,14700,50147003004,2871.171421,340960.7939,0,0
3145,1002,5,Staten Island,10500,50105001002,2708.580978,286540.7791,0,0
3146,2008,5,Staten Island,9700,50097002008,1973.331468,185384.0902,0,0
3147,5000,5,Staten Island,10500,50105005000,2687.177988,307691.0565,0,0
3148,4016,5,Staten Island,19800,50198004016,1789.517478,183488.6565,0,0
3149,2016,5,Staten Island,17005,50170052016,1776.145718,159122.4492,0,0
3150,2017,5,Staten Island,17005,50170052017,1991.99537,185792.2408,0,0
3151,2013,5,Staten Island,17005,50170052013,1280.857418,96509.75906,0,0
3152,1017,5,Staten Island,17005,50170051017,2053.410037,133046.3115,0,0
3153,1018,5,Staten Island,17005,50170051018,2103.036059,119628.7173,0,0
3154,5008,5,Staten Island,17700,50177005008,3342.951522,134324.0661,0,0
3155,3004,5,Staten Island,13302,50133023004,2208.046221,269646.5289,0,0
3156,3000,5,Staten Island,25100,50251003000,2598.891652,304114.7828,0,0
3157,5008,5,Staten Island,13800,50138005008,2275.621164,215043.5485,0,0
3158,1020,5,Staten Island,12805,50128051020,1402.493176,119523.449,0,0
3159,1019,5,Staten Island,12805,50128051019,1639.232079,164642.9819,0,0
3160,2026,5,Staten Island,11201,50112012026,3875.193125,553236.9595,0,0
3161,1007,5,Staten Island,600,50006001007,4040.422475,214486.6196,0,0
3162,7001,5,Staten Island,4000,50040007001,2573.143832,267184.1639,0,0
3163,1011,5,Staten Island,4700,50047001011,2194.146675,170431.2772,0,0
3164,2009,5,Staten Island,14700,50147002009,1971.972159,241154.6409,0,0
3165,3019,5,Staten Island,15603,50156033019,3323.009678,334156.0555,0,0
3166,1000,5,Staten Island,13204,50132041000,2847.559629,200914.531,0,0
3167,1001,5,Staten Island,13204,50132041001,2355.199925,225678.0243,0,0
3168,2004,5,Staten Island,13201,50132012004,1445.841996,111808.1294,0,0
3169,1011,5,Staten Island,13201,50132011011,1672.608234,46158.42102,0,0
3170,1001,5,Staten Island,13201,50132011001,1836.047487,93968.85666,0,0
3171,1012,5,Staten Island,13201,50132011012,977.9907722,52147.75095,0,0
3172,2017,5,Staten Island,30301,50303012017,2658.132325,185920.3782,0,0
3173,3008,5,Staten Island,25100,50251003008,6011.877125,354596.0514,0,0
3174,2008,5,Staten Island,20100,50201002008,1863.693961,164048.735,0,0
3175,2004,5,Staten Island,27302,50273022004,2179.770184,226325.3338,0,0
3176,1020,5,Staten Island,27900,50279001020,1305.216317,104604.2885,0,0
3177,1000,5,Staten Island,9602,50096021000,1797.54549,160445.5884,0,0
3178,1001,5,Staten Island,9602,50096021001,809.342671,36501.78113,0,0
3179,2015,5,Staten Island,9601,50096012015,1532.062331,135309.8705,0,0
3180,1004,5,Staten Island,31902,50319021004,2634.472643,370697.1133,0,0
3181,1005,5,Staten Island,31902,50319021005,2254.323212,273386.1415,0,0
3182,2006,5,Staten Island,31902,50319022006,2181.594336,215504.0416,1,1
3183,1006,5,Staten Island,3300,50033001006,2099.945531,211504.0999,0,0
3184,2000,5,Staten Island,3300,50033002000,3128.027358,626202.4081,0,0
3185,1004,5,Staten Island,15400,50154001004,4172.250383,181510.0626,0,0
3186,1006,5,Staten Island,27702,50277021006,1787.892807,174648.7994,0,0
3187,2011,5,Staten Island,5000,50050002011,1149.93968,81285.83428,0,0
3188,2014,5,Staten Island,5000,50050002014,1231.895638,90584.24132,0,0
3189,3002,5,Staten Island,4000,50040003002,2071.227547,201714.1942,3,1
3190,5001,5,Staten Island,17700,50177005001,3090.570381,134719.9448,0,0
3191,1007,5,Staten Island,18902,50189021007,1545.241042,132133.6449,0,0
3192,1016,5,Staten Island,23100,50231001016,3197.734949,625606.0777,0,0
3193,3000,5,Staten Island,30302,50303023000,742.101031,32389.34497,0,0
3194,7003,5,Staten Island,4000,50040007003,1447.152592,121041.664,0,0
3195,2001,5,Staten Island,18702,50187022001,2416.245441,251654.3279,0,0
3196,2002,5,Staten Island,18702,50187022002,3149.731518,558891.7465,0,0
3197,1007,5,Staten Island,18702,50187021007,2147.062989,214672.4362,0,0
3198,3003,5,Staten Island,18902,50189023003,1321.627652,111386.4043,0,0
3199,2003,5,Staten Island,14606,50146062003,2110.589438,285571.9504,0,0
3200,2004,5,Staten Island,14606,50146062004,1231.841514,95842.79036,0,0
3201,1004,5,Staten Island,14100,50141001004,1436.258817,116419.4121,0,0
3202,1007,5,Staten Island,14100,50141001007,2613.926204,404363.8541,0,0
3203,2000,5,Staten Island,8100,50081002000,3620.056124,428513.7979,0,0
3204,3006,5,Staten Island,24401,50244013006,7673.428935,1224585.985,0,0
3205,3015,5,Staten Island,24401,50244013015,1014.98963,65327.93621,0,0
3206,1003,5,Staten Island,22800,50228001003,4605.572833,227791.7397,0,0
3207,1009,5,Staten Island,29102,50291021009,1908.21044,181213.852,0,0
3208,1004,5,Staten Island,29102,50291021004,3926.783166,1001955.691,0,0
3209,2001,5,Staten Island,13302,50133022001,1297.906834,91703.90275,0,0
3210,1027,5,Staten Island,24402,50244021027,1338.577915,34040.74893,0,0
3211,1034,5,Staten Island,22800,50228001034,6457.666255,740609.4177,0,0
3212,1002,5,Staten Island,2100,50021001002,2305.383914,217524.5447,1,1
3213,1027,5,Staten Island,22800,50228001027,3354.422995,514136.3579,0,0
3214,3004,5,Staten Island,9700,50097003004,2385.005624,59473.31831,0,0
3215,1083,5,Staten Island,29102,50291021083,5746.434173,668898.2057,0,0
3216,3003,5,Staten Island,15100,50151003003,2006.067019,252742.4905,0,0
3217,3004,5,Staten Island,15100,50151003004,2462.811597,252454.2527,0,0
3218,3005,5,Staten Island,15100,50151003005,1445.405299,121439.8019,0,0
3219,1008,5,Staten Island,17012,50170121008,2245.084246,314220.8537,0,0
3220,2000,5,Staten Island,31902,50319022000,3524.78755,383950.4016,0,0
3221,2004,5,Staten Island,31902,50319022004,552.6437217,18489.64778,0,0
3222,3002,5,Staten Island,31902,50319023002,2123.831619,137915.9023,0,0
3223,1000,5,Staten Island,22300,50223001000,4700.739246,627743.4544,0,0
3224,2020,5,Staten Island,18100,50181002020,2042.112469,171495.157,0,0
3225,3005,5,Staten Island,12200,50122003005,2766.778961,265405.2077,0,0
3226,1010,5,Staten Island,9700,50097001010,821.8336515,39156.19023,0,0
3227,1011,5,Staten Island,9700,50097001011,934.9732401,48173.90206,0,0
3228,1012,5,Staten Island,9700,50097001012,1250.686035,97125.51879,1,1
3229,5005,5,Staten Island,10500,50105005005,1480.796428,135423.1504,0,0
3230,1006,5,Staten Island,9700,50097001006,1124.07752,69377.8477,0,0
3231,1007,5,Staten Island,9700,50097001007,1055.431593,55826.36483,0,0
3232,1008,5,Staten Island,9700,50097001008,1081.531592,58835.95754,0,0
3233,2029,5,Staten Island,19800,50198002029,2315.905337,204279.7966,0,0
3234,2030,5,Staten Island,19800,50198002030,1210.387973,88762.96733,0,0
3235,3014,5,Staten Island,18100,50181003014,1192.771053,80422.91538,0,0
3236,3007,5,Staten Island,18100,50181003007,4787.874137,738759.9133,0,0
3237,3015,5,Staten Island,18100,50181003015,1264.590947,98497.35171,0,0
3238,1001,5,Staten Island,9700,50097001001,966.0268543,54208.22735,0,0
3239,1002,5,Staten Island,9700,50097001002,1032.555292,45254.1165,0,0
3240,1003,5,Staten Island,9700,50097001003,1406.802083,97359.97301,1,1
3241,1030,5,Staten Island,17005,50170051030,2011.929685,181756.4399,0,0
3242,1031,5,Staten Island,17005,50170051031,1675.454905,147360.6806,0,0
3243,1055,5,Staten Island,17005,50170051055,1129.086484,55051.4702,0,0
3244,1014,5,Staten Island,17005,50170051014,3594.960491,395110.224,0,0
3245,3011,5,Staten Island,20801,50208013011,2117.890964,186461.6341,0,0
3246,1002,5,Staten Island,20803,50208031002,1113.131806,75406.02766,0,0
3247,3001,5,Staten Island,20801,50208013001,3602.345981,600805.1478,0,0
3248,3007,5,Staten Island,20801,50208013007,2497.836632,260916.5666,0,0
3249,2015,5,Staten Island,18100,50181002015,3823.506606,370086.5551,0,0
3250,1005,5,Staten Island,25100,50251001005,2891.005364,140280.4798,0,0
3251,1006,5,Staten Island,25100,50251001006,5147.312619,249217.8101,0,0
3252,2004,5,Staten Island,2100,50021002004,1788.032894,138419.4459,0,0
3253,2003,5,Staten Island,2100,50021002003,1800.419523,192662.6769,0,0
3254,3001,5,Staten Island,7500,50075003001,1887.955933,164956.3507,0,0
3255,1032,5,Staten Island,22800,50228001032,760.9685373,22237.24138,0,0
3256,1002,5,Staten Island,22800,50228001002,1564.418336,99771.22869,0,0
3257,3005,5,Staten Island,20801,50208013005,2210.454231,221302.6517,0,0
3258,2010,5,Staten Island,22600,50226002010,1723.48721,153848.3679,0,0
3259,3006,5,Staten Island,20801,50208013006,2209.43234,227428.7053,1,1
3260,4030,5,Staten Island,20801,50208014030,2341.967191,243520.8533,0,0
3261,1002,5,Staten Island,20804,50208041002,1606.920192,70033.1506,0,0
3262,3004,5,Staten Island,22600,50226003004,954.9696444,51169.93229,0,0
3263,3019,5,Staten Island,22600,50226003019,522.0208015,15851.0392,0,0
3264,3001,5,Staten Island,20804,50208043001,1014.937452,21912.78651,0,0
3265,3002,5,Staten Island,20804,50208043002,1048.121786,70660.12667,0,0
3266,2005,5,Staten Island,24800,50248002005,1298.462385,95584.82445,0,0
3267,2004,5,Staten Island,24800,50248002004,1396.334202,57318.87694,0,0
3268,2009,5,Staten Island,24800,50248002009,1148.169153,70690.99495,0,0
3269,1008,5,Staten Island,29102,50291021008,2888.933602,37919.54714,0,0
3270,2018,5,Staten Island,29102,50291022018,4226.407759,849451.618,0,0
3271,1001,5,Staten Island,14607,50146071001,2525.754311,258415.6279,0,0
3272,1002,5,Staten Island,14607,50146071002,1584.764264,135366.9731,0,0
3273,1040,5,Staten Island,22800,50228001040,4175.109765,199248.7247,0,0
3274,1005,5,Staten Island,22800,50228001005,8340.327943,724531.0177,0,0
3275,2009,5,Staten Island,13203,50132032009,2265.65031,237238.7731,0,0
3276,1012,5,Staten Island,13204,50132041012,823.6738057,33411.27208,0,0
3277,1013,5,Staten Island,13204,50132041013,938.7651684,55001.98362,0,0
3278,3005,5,Staten Island,22600,50226003005,1129.271565,78396.47631,0,0
3279,3017,5,Staten Island,22600,50226003017,1474.662532,122725.5251,0,0
3280,4016,5,Staten Island,20801,50208014016,1479.673754,69546.06819,0,0
3281,4022,5,Staten Island,20801,50208014022,1295.00151,103397.7226,0,0
3282,4023,5,Staten Island,20801,50208014023,1187.628847,86983.94166,0,0
3283,4021,5,Staten Island,20801,50208014021,1701.87232,142254.1026,0,0
3284,3007,5,Staten Island,14604,50146043007,2082.690447,207650.5056,0,0
3285,4004,5,Staten Island,14604,50146044004,2892.668012,359652.8274,0,0
3286,1014,5,Staten Island,17011,50170111014,1953.317858,189287.4731,0,0
3287,3011,5,Staten Island,14604,50146043011,1262.080412,96251.36582,0,0
3288,4010,5,Staten Island,19800,50198004010,1767.248687,151090.6071,0,0
3289,4022,5,Staten Island,19800,50198004022,4238.884763,934916.8351,0,0
3290,3012,5,Staten Island,22600,50226003012,3560.371595,394372.0289,0,0
3291,3020,5,Staten Island,22600,50226003020,1946.635832,184569.4285,0,0
3292,3010,5,Staten Island,22600,50226003010,2038.54425,135815.7177,0,0
3293,3021,5,Staten Island,22600,50226003021,1156.175984,70097.96619,0,0
3294,2009,5,Staten Island,17005,50170052009,1999.264191,217839.2369,0,0
3295,2018,5,Staten Island,17011,50170112018,1318.659784,100167.0417,0,0
3296,1014,5,Staten Island,15601,50156011014,1938.162954,179039.4023,0,0
3297,2008,5,Staten Island,15601,50156012008,2086.693754,198282.1777,0,0
3298,1013,5,Staten Island,14607,50146071013,2143.125974,205287.2694,0,0
3299,2013,5,Staten Island,17012,50170122013,1712.944983,155880.6035,0,0
3300,3005,5,Staten Island,14604,50146043005,2737.290944,425057.2351,0,0
3301,2002,5,Staten Island,17005,50170052002,2069.906308,167143.1529,0,0
3302,2003,5,Staten Island,17005,50170052003,2107.349237,198012.5486,0,0
3303,2011,5,Staten Island,19800,50198002011,1472.304336,130125.3568,0,0
3304,2014,5,Staten Island,19800,50198002014,1885.969461,204792.9487,0,0
3305,2015,5,Staten Island,19800,50198002015,7043.665687,2614226.662,0,0
3306,2004,5,Staten Island,27301,50273012004,1871.218355,172588.9847,0,0
3307,2015,5,Staten Island,14604,50146042015,1283.324775,81201.27602,0,0
3308,1001,5,Staten Island,15601,50156011001,905.1778875,51680.81699,0,0
3309,2019,5,Staten Island,14604,50146042019,1189.549169,83454.37484,0,0
3310,1009,5,Staten Island,19800,50198001009,489.5956986,12852.03243,0,0
3311,1005,5,Staten Island,19800,50198001005,3350.693512,467410.4687,0,0
3312,1010,5,Staten Island,19800,50198001010,5749.776131,1839769.767,0,0
3313,1011,5,Staten Island,19800,50198001011,3554.607086,675033.2245,0,0
3314,1012,5,Staten Island,19800,50198001012,3063.949844,218909.5932,0,0
3315,2003,5,Staten Island,600,50006002003,1917.439507,180767.1343,0,0
3316,3002,5,Staten Island,700,50007003002,3683.677473,361056.1091,0,0
3317,1003,5,Staten Island,700,50007001003,1448.906611,117722.3584,0,0
3318,1006,5,Staten Island,2700,50027001006,5464.331066,1614659.117,0,0
3319,3000,5,Staten Island,2900,50029003000,4377.078219,766463.9173,4,1
3320,1008,5,Staten Island,7400,50074001008,1605.350312,118444.1003,0,0
3321,2007,5,Staten Island,7400,50074002007,2689.788758,194891.6433,0,0
3322,2001,5,Staten Island,12804,50128042001,4049.895914,261769.9436,0,0
3323,1009,5,Staten Island,9700,50097001009,1007.176862,53337.13524,0,0
3324,2002,5,Staten Island,13302,50133022002,5469.841583,1168804.601,4,1
3325,6004,5,Staten Island,4000,50040006004,3597.422188,291574.758,0,0
3326,1000,5,Staten Island,14606,50146061000,3287.99364,275748.5516,0,0
3327,1003,5,Staten Island,17008,50170081003,1842.697071,167275.3931,0,0
3328,3039,5,Staten Island,17600,50176003039,3436.101748,699065.7863,0,0
3329,3045,5,Staten Island,17600,50176003045,2817.973651,458295.2623,0,0
3330,3046,5,Staten Island,17600,50176003046,1919.253913,207198.2074,0,0
3331,3042,5,Staten Island,17600,50176003042,1307.133429,99640.77981,0,0
3332,1033,5,Staten Island,17600,50176001033,1483.063449,120502.6022,0,0
3333,1013,5,Staten Island,17600,50176001013,3704.29252,411226.2518,0,0
3334,1021,5,Staten Island,17600,50176001021,2342.443062,336697.7387,0,0
3335,1022,5,Staten Island,17600,50176001022,1919.202138,196740.4713,0,0
3336,3010,5,Staten Island,19800,50198003010,1754.086341,166135.7403,0,0
3337,3008,5,Staten Island,19800,50198003008,3196.082878,254575.5794,0,0
3338,2013,5,Staten Island,19800,50198002013,3302.789743,485081.555,0,0
3339,2024,5,Staten Island,19800,50198002024,3542.786539,289659.2396,0,0
3340,2026,5,Staten Island,19800,50198002026,1350.204752,102771.7987,0,0
3341,2012,5,Staten Island,19800,50198002012,2801.109966,453770.4025,0,0
3342,2001,5,Staten Island,24700,50247002001,2514.555121,370192.9707,1,1
3343,2010,5,Staten Island,24700,50247002010,1853.250467,167367.9393,0,0
3344,1010,5,Staten Island,20100,50201001010,1595.485058,139379.6006,0,0
3345,4001,5,Staten Island,20801,50208014001,4113.078387,372529.5048,0,0
3346,4002,5,Staten Island,20801,50208014002,2709.965973,135495.8377,0,0
3347,4000,5,Staten Island,20801,50208014000,4496.422131,300108.8733,0,0
3348,4003,5,Staten Island,20801,50208014003,3071.671788,190361.3645,0,0
3349,5000,5,Staten Island,21300,50213005000,4597.793301,914846.7071,0,0
3350,1002,5,Staten Island,23900,50239001002,1849.293006,143072.6352,0,0
3351,2007,5,Staten Island,22300,50223002007,4500.867606,515747.561,0,0
3352,1007,5,Staten Island,20801,50208011007,1390.768998,113749.1063,0,0
3353,1013,5,Staten Island,22600,50226001013,1356.297499,106011.9656,0,0
3354,1012,5,Staten Island,24401,50244011012,1259.544308,84715.43464,0,0
3355,1000,5,Staten Island,25100,50251001000,2920.538929,520225.841,0,0
3356,1001,5,Staten Island,25100,50251001001,1246.373034,93184.18381,0,0
3357,2009,5,Staten Island,24700,50247002009,412.5128873,7293.423381,0,0
3358,1013,5,Staten Island,27900,50279001013,3046.08,414001.5815,0,0
3359,2010,5,Staten Island,27900,50279002010,3280.42035,373169.8006,0,0
3360,2015,5,Staten Island,27900,50279002015,4310.86394,937042.0717,0,0
3361,2003,5,Staten Island,29102,50291022003,3964.814131,460071.8457,0,0
3362,4002,5,Staten Island,29103,50291034002,2164.32683,214382.9379,0,0
3363,4003,5,Staten Island,29103,50291034003,3869.303078,442185.2219,0,0
3364,5002,5,Staten Island,29103,50291035002,3144.479487,353314.3564,0,0
3365,1001,5,Staten Island,29103,50291031001,7328.535585,1792268.515,1,1
3366,2004,5,Staten Island,29104,50291042004,4616.184324,549248.2407,0,0
3367,4002,5,Staten Island,30302,50303024002,2513.84446,380978.6393,0,0
3368,4003,5,Staten Island,30302,50303024003,3263.849968,627860.6804,0,0
3369,3003,5,Staten Island,30302,50303023003,2207.755652,213676.8357,0,0
3370,2007,5,Staten Island,31902,50319022007,2170.63793,225123.3797,0,0
3371,1009,5,Staten Island,32300,50323001009,4632.959578,706803.9057,0,0
3372,3008,5,Staten Island,20803,50208033008,1450.507873,121170.2946,0,0
3373,3011,5,Staten Island,20803,50208033011,4594.4199,1308945.301,0,0
3374,2014,5,Staten Island,17600,50176002014,1546.208664,131569.5982,0,0
3375,2015,5,Staten Island,17600,50176002015,1555.814137,131870.9175,0,0
3376,4010,5,Staten Island,22600,50226004010,1369.249041,116657.9558,0,0
3377,1010,5,Staten Island,13204,50132041010,1347.056437,107444.6717,0,0
3378,1011,5,Staten Island,13204,50132041011,1343.243532,111290.0733,0,0
3379,3028,5,Staten Island,24800,50248003028,1238.878733,45415.24098,0,0
3380,3029,5,Staten Island,24800,50248003029,2000.534946,94896.05564,0,0
3381,2012,5,Staten Island,27301,50273012012,3976.283873,536750.8327,0,0
3382,5000,5,Staten Island,29103,50291035000,2955.329924,447388.1804,0,0
3383,2031,5,Staten Island,11201,50112012031,2515.953076,249897.6374,0,0
3384,2005,5,Staten Island,17005,50170052005,1639.753733,34552.11561,0,0
3385,2010,5,Staten Island,17005,50170052010,1559.900983,134700.0733,0,0
3386,2011,5,Staten Island,17005,50170052011,1511.769662,126501.8122,0,0
3387,3005,5,Staten Island,17008,50170083005,1592.882435,144606.8959,0,0
